o 	 w 	 F_D
1.656395273068373086e+00 -1.689433305075805913e+00 1.361999999999998767e+00
1.647570943815164668e+00 -1.690211632210368631e+00 1.361999999999998767e+00
1.655645017225584326e+00 -1.689500388575052803e+00 1.361999999999998767e+00
1.646820342770478618e+00 -1.690276753802366194e+00 1.361999999999998767e+00
1.654894731629358517e+00 -1.689567306369959665e+00 1.361999999999998767e+00
1.646069712840695587e+00 -1.690341707210506472e+00 1.361999999999998767e+00
1.654144416351545743e+00 -1.689634058251467064e+00 1.361999999999998767e+00
1.645319054106987977e+00 -1.690406492220656309e+00 1.361999999999998767e+00
1.653394071472636284e+00 -1.689700644004516805e+00 1.361999999999998767e+00
1.644568366636885770e+00 -1.690471108625536178e+00 1.361999999999998767e+00
1.652643697053566285e+00 -1.689767063424290949e+00 1.361999999999998767e+00
1.651893293180965117e+00 -1.689833316292936427e+00 1.361999999999998767e+00
1.651142859920771144e+00 -1.689899402404823281e+00 1.361999999999998767e+00
1.650392397352565155e+00 -1.689965321545183308e+00 1.361999999999998767e+00
1.644273808606033782e+00 -1.693322838060028035e+00 1.362999999999998657e+00
1.652362761005417013e+00 -1.692617337128188515e+00 1.362999999999998657e+00
1.643521826061519420e+00 -1.693387419675237426e+00 1.362999999999998657e+00
1.651611091354364902e+00 -1.692683726337848249e+00 1.362999999999998657e+00
1.642769814874970535e+00 -1.693451832042420113e+00 1.362999999999998657e+00
1.650859392261718739e+00 -1.692749948576325547e+00 1.362999999999998657e+00
1.642017775115395040e+00 -1.693516074950468964e+00 1.362999999999998657e+00
1.650107663798987545e+00 -1.692816003634013411e+00 1.362999999999998657e+00
1.641265706872491847e+00 -1.693580148183160494e+00 1.362999999999998657e+00
1.649355906036884534e+00 -1.692881891298759767e+00 1.362999999999998657e+00
1.648604119052034633e+00 -1.692947611360022808e+00 1.362999999999998657e+00
1.647852302923336509e+00 -1.693013163600816107e+00 1.362999999999998657e+00
1.647100457717410649e+00 -1.693078547815416446e+00 1.362999999999998657e+00
1.646348583513610464e+00 -1.693143763788983458e+00 1.362999999999998657e+00
1.645596680389470379e+00 -1.693208811308610784e+00 1.362999999999998657e+00
1.644844748411156132e+00 -1.693273690165663758e+00 1.362999999999998657e+00
1.652933462701984269e+00 -1.692566818301610709e+00 1.362999999999998657e+00
1.644092787658703259e+00 -1.693338400147410550e+00 1.362999999999998657e+00
1.652181815459858427e+00 -1.692633334143994084e+00 1.362999999999998657e+00
1.643340798212374665e+00 -1.693402941038914644e+00 1.362999999999998657e+00
1.651430138713497087e+00 -1.692699683178691128e+00 1.362999999999998657e+00
1.642588780141291949e+00 -1.693467312631514954e+00 1.362999999999998657e+00
1.650678432541798912e+00 -1.692765865192631614e+00 1.362999999999998657e+00
1.641836733520715796e+00 -1.693531514712233621e+00 1.362999999999998657e+00
1.649926697018432975e+00 -1.692831879973687670e+00 1.362999999999998657e+00
1.641084658426816389e+00 -1.693595547070688045e+00 1.362999999999998657e+00
1.649174932213430367e+00 -1.692897727311486689e+00 1.362999999999998657e+00
1.648423138209555106e+00 -1.692963406990878772e+00 1.362999999999998657e+00
1.647671315070017073e+00 -1.693028918803907823e+00 1.362999999999998657e+00
1.646919462876216045e+00 -1.693094262537962358e+00 1.362999999999998657e+00
1.640883557348036703e+00 -1.696395590845387158e+00 1.363999999999998547e+00
1.648987205945115164e+00 -1.695696223546149461e+00 1.363999999999998547e+00
1.640130210386278264e+00 -1.696459595986139490e+00 1.363999999999998547e+00
1.648234169151404416e+00 -1.695762047971615338e+00 1.363999999999998547e+00
1.639376835038735436e+00 -1.696523430787847841e+00 1.363999999999998547e+00
1.647481103170758132e+00 -1.695827704342251163e+00 1.363999999999998547e+00
1.638623431379304662e+00 -1.696587095037014992e+00 1.363999999999998547e+00
1.646728008061725035e+00 -1.695893192451785714e+00 1.363999999999998547e+00
1.637869999490977335e+00 -1.696650588520331793e+00 1.363999999999998547e+00
1.645974883911389242e+00 -1.695958512082478942e+00 1.363999999999998547e+00
1.645221730792510328e+00 -1.696023663022056205e+00 1.363999999999998547e+00
1.644468548782395345e+00 -1.696088645058413391e+00 1.363999999999998547e+00
1.643715337948574273e+00 -1.696153457979673096e+00 1.363999999999998547e+00
1.642962098373583757e+00 -1.696218101571887349e+00 1.363999999999998547e+00
1.642208830124953778e+00 -1.696282575626065769e+00 1.363999999999998547e+00
1.641455533283174617e+00 -1.696346879924868656e+00 1.363999999999998547e+00
1.649558945836250956e+00 -1.695646132823536156e+00 1.363999999999998547e+00
1.640702207929191303e+00 -1.696411014256737904e+00 1.363999999999998547e+00
1.648805931262291580e+00 -1.695712084702539091e+00 1.363999999999998547e+00
1.639948854122348365e+00 -1.696474978412952694e+00 1.363999999999998547e+00
1.648052887437618352e+00 -1.695777868691353385e+00 1.363999999999998547e+00
1.639195471955869010e+00 -1.696538772175468557e+00 1.363999999999998547e+00
1.647299814434763476e+00 -1.695843484577491456e+00 1.363999999999998547e+00
1.638442061496828472e+00 -1.696602395334877666e+00 1.363999999999998547e+00
1.646546712331716122e+00 -1.695908932146870329e+00 1.363999999999998547e+00
1.637688622821851681e+00 -1.696665847678094252e+00 1.363999999999998547e+00
1.645793581200098998e+00 -1.695974211188297165e+00 1.363999999999998547e+00
1.645040421119492891e+00 -1.696039321488146845e+00 1.363999999999998547e+00
1.644287232164248991e+00 -1.696104262832554888e+00 1.363999999999998547e+00
1.643534014403261523e+00 -1.696169035011938053e+00 1.363999999999998547e+00
1.637578558575558674e+00 -1.699415818731483174e+00 1.364999999999998437e+00
1.645696652305343122e+00 -1.698722542833756455e+00 1.364999999999998437e+00
1.636823870522139401e+00 -1.699479251455120909e+00 1.364999999999998437e+00
1.644942271713656368e+00 -1.698787806290009472e+00 1.364999999999998437e+00
1.636069154339526932e+00 -1.699542512769910196e+00 1.364999999999998437e+00
1.644187862178551285e+00 -1.698852900633692542e+00 1.364999999999998437e+00
1.635314410103323013e+00 -1.699605602462586518e+00 1.364999999999998437e+00
1.643433423771991642e+00 -1.698917825651908631e+00 1.364999999999998437e+00
1.634559637883331362e+00 -1.699668520322010101e+00 1.364999999999998437e+00
1.642678956573558224e+00 -1.698982581129942382e+00 1.364999999999998437e+00
1.641924460656465357e+00 -1.699047166854938729e+00 1.364999999999998437e+00
1.641169936097792714e+00 -1.699111582613316518e+00 1.364999999999998437e+00
1.640415382971891489e+00 -1.699175828191253013e+00 1.364999999999998437e+00
1.639660801348565400e+00 -1.699239903378298333e+00 1.364999999999998437e+00
1.638906191313534322e+00 -1.699303807956803469e+00 1.364999999999998437e+00
1.638151552936829347e+00 -1.699367541716541696e+00 1.364999999999998437e+00
1.646269412668178944e+00 -1.698672877332928266e+00 1.364999999999998437e+00
1.637396886291210052e+00 -1.699431104444494967e+00 1.364999999999998437e+00
1.645515054106159170e+00 -1.698738269047597838e+00 1.364999999999998437e+00
1.636642191460349949e+00 -1.699494495923575377e+00 1.364999999999998437e+00
1.644760666546719818e+00 -1.698803491809973476e+00 1.364999999999998437e+00
1.635887468512915888e+00 -1.699557715945258618e+00 1.364999999999998437e+00
1.644006250051024409e+00 -1.698868545413656506e+00 1.364999999999998437e+00
1.635132717533036129e+00 -1.699620764292773423e+00 1.364999999999998437e+00
1.643251804709567665e+00 -1.698933429637399906e+00 1.364999999999998437e+00
1.634377938591651258e+00 -1.699683640753908431e+00 1.364999999999998437e+00
1.642497330591243809e+00 -1.698998144269900257e+00 1.364999999999998437e+00
1.641742827771540902e+00 -1.699062689099023915e+00 1.364999999999998437e+00
1.640988296328675489e+00 -1.699127063909968260e+00 1.364999999999998437e+00
1.640233736331541792e+00 -1.699191268490956697e+00 1.364999999999998437e+00
1.634356597883869000e+00 -1.702385074722924108e+00 1.365999999999998327e+00
1.642488893097731051e+00 -1.701697846990637419e+00 1.365999999999998327e+00
1.633600591376453082e+00 -1.702447939176789493e+00 1.365999999999998327e+00
1.641733191362671818e+00 -1.701762553389257304e+00 1.365999999999998327e+00
1.632844556990409757e+00 -1.702510631175385036e+00 1.365999999999998327e+00
1.640977460931235754e+00 -1.701827089635915335e+00 1.365999999999998327e+00
1.632088494796565925e+00 -1.702573150507832977e+00 1.365999999999998327e+00
1.640221701881298344e+00 -1.701891455517171359e+00 1.365999999999998327e+00
1.631332404884961562e+00 -1.702635496953946337e+00 1.365999999999998327e+00
1.639465914281185377e+00 -1.701955650820386134e+00 1.365999999999998327e+00
1.638710098209340771e+00 -1.702019675331018167e+00 1.365999999999998327e+00
1.637954253748301170e+00 -1.702083528831953352e+00 1.365999999999998327e+00
1.637198380967870293e+00 -1.702147211112414293e+00 1.365999999999998327e+00
1.636442479946946804e+00 -1.702210721955367267e+00 1.365999999999998327e+00
1.635686550755107049e+00 -1.702274061151409335e+00 1.365999999999998327e+00
1.634930593476251914e+00 -1.702337228481552112e+00 1.365999999999998327e+00
1.643062656740202243e+00 -1.701648603752415001e+00 1.365999999999998327e+00
1.634174608190416933e+00 -1.702400223731101780e+00 1.365999999999998327e+00
1.642306976844952970e+00 -1.701713439196992583e+00 1.365999999999998327e+00
1.633418594958538250e+00 -1.702463046692116899e+00 1.365999999999998327e+00
1.641551268193527591e+00 -1.701778104655399693e+00 1.365999999999998327e+00
1.632662553876340183e+00 -1.702525697143003391e+00 1.365999999999998327e+00
1.640795530864142648e+00 -1.701842599911142839e+00 1.365999999999998327e+00
1.631906485004986251e+00 -1.702588174875281135e+00 1.365999999999998327e+00
1.640039764931604083e+00 -1.701906924750069550e+00 1.365999999999998327e+00
1.631150388427013098e+00 -1.702650479673173622e+00 1.365999999999998327e+00
1.639283970472309448e+00 -1.701971078957298600e+00 1.365999999999998327e+00
1.638528147565839532e+00 -1.702035062317930114e+00 1.365999999999998327e+00
1.637772296273130479e+00 -1.702098874624664138e+00 1.365999999999998327e+00
1.637016416691270848e+00 -1.702162515652547725e+00 1.365999999999998327e+00
1.631215557970438823e+00 -1.705304839906799819e+00 1.366999999999998217e+00
1.639361818104259072e+00 -1.704623616185045210e+00 1.366999999999998217e+00
1.630458254985260425e+00 -1.705367140320891650e+00 1.366999999999998217e+00
1.638604817218773491e+00 -1.704687769524539709e+00 1.366999999999998217e+00
1.629700924369632986e+00 -1.705429267256801884e+00 1.366999999999998217e+00
1.637847787882929396e+00 -1.704751751696242490e+00 1.366999999999998217e+00
1.628943566203592042e+00 -1.705491220497646010e+00 1.366999999999998217e+00
1.637090730173238029e+00 -1.704815562484984781e+00 1.366999999999998217e+00
1.628186180559897167e+00 -1.705552999831814409e+00 1.366999999999998217e+00
1.636333644166665380e+00 -1.704879201675808975e+00 1.366999999999998217e+00
1.635576529932105672e+00 -1.704942669055524496e+00 1.366999999999998217e+00
1.634819387560281001e+00 -1.705005964404122665e+00 1.366999999999998217e+00
1.634062217108944282e+00 -1.705069087515087123e+00 1.366999999999998217e+00
1.633305018668817610e+00 -1.705132038165996677e+00 1.366999999999998217e+00
1.632547792314252177e+00 -1.705194816144806502e+00 1.366999999999998217e+00
1.631790538115279077e+00 -1.705257421237641680e+00 1.366999999999998217e+00
1.639936568309284581e+00 -1.704574792192846688e+00 1.366999999999998217e+00
1.631033256152843336e+00 -1.705319853229203764e+00 1.366999999999998217e+00
1.639179589083983757e+00 -1.704639075348496569e+00 1.366999999999998217e+00
1.630275946507889984e+00 -1.705382111902005615e+00 1.366999999999998217e+00
1.638422581342158679e+00 -1.704703187503492368e+00 1.366999999999998217e+00
1.629518609250904859e+00 -1.705444197045428822e+00 1.366999999999998217e+00
1.637665545172257708e+00 -1.704767128436596835e+00 1.366999999999998217e+00
1.628761244466698344e+00 -1.705506108439789337e+00 1.366999999999998217e+00
1.636908480642265573e+00 -1.704830897937058332e+00 1.366999999999998217e+00
1.628003852222573045e+00 -1.705567845875948674e+00 1.366999999999998217e+00
1.636151387833582049e+00 -1.704894495787347308e+00 1.366999999999998217e+00
1.635394266816465603e+00 -1.704957921774590934e+00 1.366999999999998217e+00
1.634637117677090856e+00 -1.705021175681615375e+00 1.366999999999998217e+00
1.633879940484579407e+00 -1.705084257293748573e+00 1.366999999999998217e+00
1.628153412536324396e+00 -1.708176528000314942e+00 1.367999999999998106e+00
1.636313407759427463e+00 -1.707501263312923179e+00 1.367999999999998106e+00
1.627394834414790381e+00 -1.708238268683915706e+00 1.367999999999998106e+00
1.635555129095504157e+00 -1.707564867670614994e+00 1.367999999999998106e+00
1.626636228918602711e+00 -1.708299834881972012e+00 1.367999999999998106e+00
1.634796822221897372e+00 -1.707628299865981525e+00 1.367999999999998106e+00
1.625877596119156721e+00 -1.708361226383289022e+00 1.367999999999998106e+00
1.634038487226941783e+00 -1.707691559678992776e+00 1.367999999999998106e+00
1.625118936091485722e+00 -1.708422442971005983e+00 1.367999999999998106e+00
1.633280124170664038e+00 -1.707754646900025097e+00 1.367999999999998106e+00
1.632521733140375630e+00 -1.707817561308814902e+00 1.367999999999998106e+00
1.631763314207926641e+00 -1.707880302692081020e+00 1.367999999999998106e+00
1.631004867451760987e+00 -1.707942870834546323e+00 1.367999999999998106e+00
1.630246392950777334e+00 -1.708005265517594795e+00 1.367999999999998106e+00
1.629487890776371017e+00 -1.708067486530350676e+00 1.367999999999998106e+00
1.628729361009032317e+00 -1.708129533654107135e+00 1.367999999999998106e+00
1.636889128314923170e+00 -1.707452855479902443e+00 1.367999999999998106e+00
1.627970803733344241e+00 -1.708191406671439649e+00 1.367999999999998106e+00
1.636130871121100228e+00 -1.707516590411106039e+00 1.367999999999998106e+00
1.627212219016609396e+00 -1.708253105370423075e+00 1.367999999999998106e+00
1.635372585658362965e+00 -1.707580153344672391e+00 1.367999999999998106e+00
1.626453606935680085e+00 -1.708314629536318741e+00 1.367999999999998106e+00
1.634614272014250247e+00 -1.707643544060365892e+00 1.367999999999998106e+00
1.625694967571046590e+00 -1.708375978951084173e+00 1.367999999999998106e+00
1.633855930253336197e+00 -1.707706762346540952e+00 1.367999999999998106e+00
1.624936301011157269e+00 -1.708437153395987895e+00 1.367999999999998106e+00
1.633097560455201602e+00 -1.707769807986709409e+00 1.367999999999998106e+00
1.632339162698972501e+00 -1.707832680763409883e+00 1.367999999999998106e+00
1.631580737058545338e+00 -1.707895380463937407e+00 1.367999999999998106e+00
1.630822283619412616e+00 -1.707957906867927589e+00 1.367999999999998106e+00
1.625168220653097961e+00 -1.711001489550469490e+00 1.368999999999997996e+00
1.633341727604612714e+00 -1.710332138162957261e+00 1.368999999999997996e+00
1.624408388152946969e+00 -1.711062674871731248e+00 1.368999999999997996e+00
1.632582191930449511e+00 -1.710395197688819646e+00 1.368999999999997996e+00
1.623648528517112055e+00 -1.711123684729219274e+00 1.368999999999997996e+00
1.631822628295349631e+00 -1.710458084074548024e+00 1.368999999999997996e+00
1.622888641834155266e+00 -1.711184518900410900e+00 1.368999999999997996e+00
1.631063036768662045e+00 -1.710520797106310331e+00 1.368999999999997996e+00
1.622128728169219158e+00 -1.711245177177439958e+00 1.368999999999997996e+00
1.630303417434401325e+00 -1.710583336566366075e+00 1.368999999999997996e+00
1.629543770363962807e+00 -1.710645702239766086e+00 1.368999999999997996e+00
1.628784095638291518e+00 -1.710707893907392307e+00 1.368999999999997996e+00
1.628024393329919661e+00 -1.710769911356276207e+00 1.368999999999997996e+00
1.627264663518655397e+00 -1.710831754369827484e+00 1.368999999999997996e+00
1.626504906288172236e+00 -1.710893422727955748e+00 1.368999999999997996e+00
1.625745121713958241e+00 -1.710954916214711297e+00 1.368999999999997996e+00
1.633918402730731856e+00 -1.710284143356013864e+00 1.368999999999997996e+00
1.624985309866271876e+00 -1.711016234618871756e+00 1.368999999999997996e+00
1.633158888345111137e+00 -1.710347334194389335e+00 1.368999999999997996e+00
1.624225470822874939e+00 -1.711077377722238557e+00 1.368999999999997996e+00
1.632399345930910073e+00 -1.710410352061214612e+00 1.368999999999997996e+00
1.623465604674034779e+00 -1.711138345304911823e+00 1.368999999999997996e+00
